Landmarkcoord1_,Landmarkcoord2_,Landmarkcoord3_
-15.1166,-7.53295,-14.3863
1.9345,-33.6403,37.6788
-24.4107,5.31757,-50.8818
45.179,-18.2767,-41.9341
45.6621,50.0897,11.6329
26.5371,-82.0298,45.0354
0.167747,0.638277,0.499179
-36.5969,36.2565,14.52
-41.7796,14.7941,-43.4245
32.3054,-8.29058,0.874647
25.8124,18.423,13.4684
43.4228,60.7849,-18.4457
9.7964,38.2866,-61.8534
-49.4055,-52.7012,-28.4133
16.0883,-29.2169,21.1231
-24.5301,23.5358,8.22628
16.6123,25.3499,8.38905
-57.0137,1.89584,-8.33225
11.4706,12.7321,-13.0196
-63.0737,-9.62614,-45.4569
37.4064,32.9109,17.2937
18.0669,27.0361,-64.6911
-7.0489,-20.5438,14.2906
-31.3678,15.1685,20.651
-44.818,-3.86872,30.0701
-38.5389,65.8085,15.9466
-38.8217,9.62233,-32.3193
30.4513,52.3979,15.6695
-8.37651,22.1702,-83.8204
-3.60228,11.2504,28.6628
3.59508,-10.037,15.5702
-35.9592,-2.11018,18.7248
-5.85764,-2.93763,-13.2143
-16.6018,-83.5202,41.4388
-29.1025,-84.8509,7.71591
-22.2461,30.1963,-5.22154
-30.9065,13.0258,4.5744
-14.0576,-1.39922,0.295825
-25.3422,-65.5844,27.2098
36.8108,41.317,32.0306
-34.378,-36.6702,-28.352
56.6603,3.80325,-29.5463
-52.0856,13.4295,-32.0578
-26.7615,15.3244,-35.5117
23.2751,-51.9983,45.4152
-54.2219,40.1566,-58.8809
-13.1322,18.2628,19.2255
-66.1596,-6.20139,-36.1021
20.3121,2.67624,39.0406
-12.3936,-34.6078,23.1653
60.5613,-1.55667,71.1354
-25.8143,-35.9738,5.96154
-21.3816,32.7552,-6.51817
37.7254,50.2433,-26.3356
17.1183,43.7813,12.0783
19.6881,-45.0352,84.3613
9.0515,48.1248,-38.1333
-17.1876,13.8287,-6.71662
26.3585,41.8741,-23.9603
-17.4163,-7.97474,-6.29443
-42.0874,34.1917,-19.236
-0.514122,-5.13029,-3.93242
-26.6414,18.095,-57.9125
-32.837,30.8497,-27.7653
0.777397,55.2855,34.4438
-4.51479,1.99453,-4.32765
37.887,9.99908,18.7723
14.9502,25.9505,42.8477
33.2034,-50.1689,4.70042
1.69285,44.6182,-37.8025
-40.6057,16.3031,15.4659
-23.4257,45.0394,45.6588
-4.70284,-28.3392,26.5746
28.8821,-14.7675,-64.7742
12.1136,-26.5063,12.4604
0.724239,-2.94683,-0.0160849
-6.59667,0.508599,6.5077
-50.5578,-41.159,20.5449
17.9931,-2.36979,-2.54549
27.5914,48.7005,-64.2276
-35.3669,-27.7942,1.20789
38.3226,-41.8394,52.5932
1.47035,3.83776,-0.294508
-18.5859,-7.27154,23.8992
-25.5266,-35.1374,-74.3243
-57.0253,-22.9592,-31.0778
4.81103,-20.9909,-11.3938
9.78657,5.34961,8.85262
-14.8124,20.8247,-3.96138
13.7721,-4.8765,4.33948
77.6336,-24.8778,-14.7111
-25.5549,-20.6987,23.0731
-10.8977,-6.68089,22.2327
-22.0477,22.0609,35.7457
-19.1615,29.0293,-32.8517
-39.0466,30.8833,-12.9103
-28.6835,-19.5317,-4.11311
8.10371,-13.0599,20.3405
27.3873,-14.284,-4.54363
9.20447,-19.5068,-22.6462
-43.326,32.3889,-77.2387
-29.3891,90.2888,23.9887
53.1449,46.4091,37.5505
17.9711,37.3555,-20.3348
30.8194,79.061,38.6509
-5.37318,15.2116,-13.5933
29.3786,-12.7289,-62.3007
12.06,-19.9047,-24.4681
-5.84614,10.8001,-19.2288
43.1245,-46.7117,5.98636
-6.06653,-13.6652,9.06261
-64.8612,21.3935,-24.7573
33.1071,18.5538,35.1533
-59.1738,-9.46434,-12.3616
-4.76464,-6.42864,4.55208
0.579043,-0.238667,-0.528357
-23.4642,-23.3399,-37.1218
9.05372,4.69851,-30.6439
-17.4806,43.7421,-19.5813
67.3634,-43.354,-41.4194
15.8166,-31.307,31.8121
20.4164,-75.5238,-56.2692
-14.8985,-15.839,-13.0843
-91.8365,-10.571,-9.92548
22.4429,-29.449,-25.6738
-31.6586,-0.366083,-78.3723
-0.650912,0.0926946,4.02429
-22.7061,39.0827,45.3956
-8.06615,-1.90258,5.07705
-22.1564,30.3877,-29.2441
-16.6781,-9.09328,15.6552
19.2203,-30.7795,26.4804
47.1616,68.28,10.9442
68.4133,-54.3213,29.3399
41.2442,32.1925,52.5396
23.1184,10.5176,-24.2963
38.5241,-31.7258,7.262
8.29216,-39.6805,57.0073
-7.84947,5.76612,0.961854
-29.606,13.4636,-42.2806
-5.22255,-7.63251,1.34747
-7.0959,16.2039,-5.18807
-0.32903,-5.78339,-20.8992
67.2551,17.0819,63.1446
11.6436,15.8854,-4.19433
-44.4298,60.5849,7.08273
-1.77331,-7.74783,-12.5345
-13.6572,29.6793,-34.799
-3.83643,33.8456,33.9117
49.3695,-42.8589,-5.62848
35.4065,-3.14546,-6.52644
3.45557,-11.9442,4.22221
35.6586,44.0818,0.024256
27.6821,-19.5165,-32.0983
-5.22282,51.5207,-77.3106
-8.79009,9.56347,-13.8211
-1.56987,-2.30051,0.458254
53.9773,-28.9771,72.5367
20.1903,62.0887,35.0867
-22.943,-16.1135,72.9725
-20.3309,-42.7027,-66.8279
-1.85547,-1.18349,-1.22182
9.29038,9.83064,-3.09163
-21.4243,16.2408,22.5787
-0.864764,22.3813,-41.185
-53.2026,-40.3712,61.695
-2.02087,-2.64682,2.31464
-29.4246,-40.3561,14.4209
-1.03427,-0.149845,0.726207
0.272978,-0.0545603,-0.282082
57.7688,28.6228,-37.9296
-4.16631,6.61185,-2.32093
0.985021,7.93265,-7.43159
-29.9954,-14.9154,86.9434
-34.9524,-42.6981,12.8038
-21.7043,33.3899,4.20556
-3.46165,24.1,-16.5145
0.464059,-43.1838,-47.9766
2.23574,-48.8871,-18.989
-31.8008,-61.3018,31.3379
-1.65809,-0.167118,1.66301
-52.9271,82.5684,-5.04769
0.189195,-25.5141,-47.3673
-31.8824,-11.0574,14.4517
-5.41292,-5.46431,-5.05228
-0.337615,36.9856,11.9237
51.0173,14.0496,-20.7274
11.6642,-55.6572,-10.0577
37.65,22.7341,21.2173
-15.4434,-27.0197,-8.82127
-4.92145,-5.95116,-50.5956
-9.85818,2.14452,11.1241
5.22619,-49.6025,-46.1878
12.2304,-3.82182,54.8844
-33.3802,-67.5971,59.6072
5.43183,-2.85143,-5.84413
-63.2952,11.5978,-31.3834
14.9623,33.0123,-5.90707
2.6544,35.5363,36.2045
0.254139,-1.37018,-8.74074
55.7513,-9.61238,43.597
-14.6936,1.74507,13.8531
-4.03737,2.12155,2.4874
8.48391,23.6562,-17.5786
6.93252,5.72443,91.2046
-45.9737,72.8091,-0.3051
2.17449,-2.32161,1.20766
2.96415,35.8965,74.0851
31.5253,-23.1983,-49.2456
-9.74008,5.27032,-18.0696
-4.24204,3.04907,5.0215
3.89452,-18.8212,22.7504
-15.4426,71.0744,-23.3411
4.40065,0.921505,-6.67302
-18.3938,6.49115,62.4533
13.1143,13.8401,-28.1264
-11.2475,-13.8133,-13.3581
-36.7257,-73.0658,-49.634
44.7295,-37.5541,17.3086
2.34571,48.1089,21.4665
-26.2018,-15.5786,-44.2631
28.0149,36.1653,4.38478
8.89357,-14.0879,-30.5042
27.523,-18.7267,25.0673
-16.4566,15.2123,1.91699
9.26929,0.396551,-6.31868
43.896,38.9841,-4.22454
-6.75248,30.336,11.53
26.0621,-1.9953,-36.0476
41.7942,55.6121,8.5262
17.2349,15.3915,17.9859
26.8407,21.1313,24.1632
-2.60435,-22.3935,-5.57598
40.8407,-44.6122,52.3864
-5.54629,-25.0327,-80.9394
-18.4172,14.4358,-11.565
-41.8193,-38.5492,-17.1551
4.67133,-29.6758,-2.68399
13.0384,-67.0071,41.1279
2.10907,13.6777,-15.1607
17.2362,9.91429,17.7071
-27.9154,23.3425,-72.1422
-8.84165,-0.763129,-1.79343
0.96796,-17.8649,-10.0693
-31.0919,50.6416,-0.0203751
25.18,26.5399,-14.8662
5.1097,-11.3008,-5.34367
5.04191,26.694,20.1017
8.37841,46.2158,-44.9486
-5.32095,-2.27328,0.451969
-11.2211,52.7144,-70.0186
73.9417,11.1437,-2.52592
37.4304,-17.2614,32.9969
40.7874,-21.1019,-2.49725
-1.72975,4.22166,11.6128
-24.116,15.0013,-2.47785
35.6405,-13.0582,27.7663
12.189,-7.80682,-23.7357
-92.5309,-23.6557,-21.6407
46.8828,14.8856,-23.5038
27.1172,18.0727,19.1689
-16.6927,-32.0975,0.659813
15.0228,-12.1988,8.85274
-7.69499,-0.586854,-8.84168
6.1975,-44.8688,50.5972
0.235374,0.100772,-0.145143
42.9304,26.0623,-27.4013
-42.9913,50.2843,17.5646
0.114399,0.324887,-0.124597
3.02663,1.47853,6.67102
45.5782,49.6129,-9.0562
-19.4648,1.26816,-7.78681
-0.48979,-16.5579,-11.5669
16.7495,-20.6232,-3.32267
25.9459,-17.7964,6.99975
7.00944,-1.29561,6.26955
18.8019,-66.1008,65.3347
-7.9948,62.6589,-6.75053
37.8619,61.2583,-3.13058
31.4226,10.22,-38.89
-41.2758,-84.148,-20.2797
-5.03862,-29.0017,33.8561
-76.4388,-8.51935,63.5983
31.1992,-11.7778,38.2513
37.1114,58.8938,-24.3547
43.9495,17.5754,-54.3635
-3.56681,94.6848,14.8046
41.2569,-16.5732,20.3009
57.2019,-30.5046,-11.7867
-40.767,22.2136,-83.5118
-60.4161,-72.832,11.5197
-60.2747,-27.9368,14.0223
10.0412,-11.9033,-8.96031
-10.786,1.75021,-19.9572
-61.233,18.6839,15.7212
1.51587,-1.58607,-0.475943
25.1412,0.479241,23.3399
32.3044,-29.0198,28.9986
-8.35495,61.3389,45.4495
40.5017,-22.9003,52.4382
2.14872,-4.08556,1.15348
17.71,26.8225,-45.1771
-34.353,20.0276,52.7586
-16.2011,-15.57,-11.4404
22.1417,1.01535,32.3723
-30.8576,64.6602,-37.2377
26.0788,-43.4535,-35.3591
-9.12166,-3.9624,16.1606
-37.5117,40.0205,7.72295
38.7178,-8.55348,1.09382
40.1172,45.1575,-15.9564
-13.804,59.5215,71.9383
4.88783,4.64349,3.48929
-1.28976,-1.38783,5.86394
-16.1278,34.3872,-14.8896
16.4185,45.7142,-48.553
-21.1886,6.71106,-24.7287
-20.3784,4.73111,3.63567
-17.2149,-38.5796,-30.969
-18.2404,21.0086,6.78344
16.6837,-24.9993,19.3138
-52.584,-2.86073,71.9809
-52.5575,5.33023,-4.47314
-0.556395,38.9678,-64.5008
-8.83782,-6.99523,13.7097
-6.23593,-0.889237,8.98189
7.19495,-18.7663,-48.0918
-41.9508,-57.6279,13.9504
-44.4882,36.9303,6.96702
36.6982,-30.4837,-64.7739
9.28105,-16.2773,-14.4251
-11.9057,-25.4585,-8.64929
-4.13811,-5.74998,-5.50271
-8.21633,-56.9028,-78.6098
35.3851,50.4861,-8.45564
-14.5331,2.44319,-3.40368
-37.7612,53.1235,33.9903
15.312,-2.6816,13.9662
-48.9907,-20.9461,27.8445
11.3543,37.5052,25.4594
35.6052,-39.1309,9.97115
-0.166339,-4.6266,-5.11924
40.1644,73.1322,21.9671
-39.8413,40.9837,1.10416
51.7702,-72.6675,2.88377
60.8684,-12.9585,-43.2302
-58.3742,-30.8353,60.5269
19.9176,-72.8463,17.1299
-17.6378,17.6543,-14.2141
39.9215,-3.67787,30.4568
-51.1418,-16.0518,44.2406
64.5815,-15.1886,-23.3685
33.9602,-67.8699,36.9082
1.9194,11.5886,5.66407
-60.3389,28.3368,68.5963
9.89494,36.5126,-5.09577
17.1424,13.0455,8.24316
0.014163,0.749011,-0.274948
11.7557,-21.1082,1.99559
40.0291,-38.9255,-53.3718
57.0126,-6.30453,-55.1403
-2.44142,-20.8419,-16.698
-24.1068,23.7649,-37.3222
20.869,10.5452,-2.07492
-18.7998,-62.153,72.1757
19.11,-37.3809,-40.6537
27.1655,14.0336,41.9888
19.7486,18.9362,1.11224
-12.5411,-1.69831,13.5866
-48.0517,7.46669,48.5499
-7.19947,-16.5956,19.167
28.0277,-9.17238,55.2013
0.703702,45.3185,-59.3683
4.89681,-8.00661,9.48548
38.6333,-27.7718,27.3746
78.5025,56.6161,-10.3793
-15.4602,-6.95613,-22.0902
-1.37053,-2.21239,21.5783
14.0268,-17.5698,-11.7594
4.72632,0.720765,1.62606
2.07741,-1.68712,19.5794
8.64212,57.4482,-57.8631
-65.6747,50.4482,5.7546
20.9871,3.07171,-17.3911
-9.57225,0.142836,0.722214
6.27153,19.5747,73.4944
0.639817,-0.631802,-0.738637
-9.7479,-59.7211,4.93648
-37.3428,-2.98822,30.7768
49.4251,22.0648,-37.7985
1.31435,-7.69183,-4.9573
8.7194,-11.6053,-0.932151
-7.34442,23.7848,-56.5592
2.31703,3.96895,-74.9758
-21.547,23.5204,17.5884
-17.8008,14.3314,3.23977
-3.99486,-3.23448,-0.807801
-65.4737,62.5538,25.446
-6.62495,12.7209,-8.99753
47.6088,2.9623,-7.5412
-4.36324,-9.2426,-3.89764
-26.536,-30.3297,-7.98768
1.5413,-2.4466,2.84694
3.95201,7.23467,-5.5225
19.5446,48.6787,-7.09453
-9.0915,-0.266967,-9.72902
-33.5166,8.92872,-18.9654
49.4675,4.42801,25.7839
0.912743,3.09386,0.931256
-19.3587,15.046,-43.0478
-5.31334,6.60354,-0.791384
-18.016,-36.8813,4.69567
20.5707,0.89606,-9.74423
6.06506,-1.09034,10.0085
63.6512,-30.4308,21.9671
3.84503,-10.2991,6.31716
8.22202,-5.71722,5.12383
45.5986,-1.70313,7.45222
32.6329,19.7976,7.32955
16.0245,21.7845,-36.1243
55.5699,61.5538,0.185092
30.6114,-59.211,62.9915
50.9681,62.9896,53.6037
-47.2763,3.73825,-86.1925
10.3035,17.7198,-1.79438
33.6675,38.4358,-4.87668
-3.99488,6.57828,-6.52366
-66.2975,23.585,-41.7133
39.442,7.9316,63.1835
-10.4914,6.99662,-11.3168
3.06198,3.12447,-1.63715
48.5429,-10.6182,-24.8732
-51.7529,-47.2598,21.0894
3.61477,-1.55096,0.947577
-12.7795,-17.933,-26.1236
-54.2347,39.6627,-1.16479
-23.9002,-16.9689,-20.9626
-68.3714,-50.956,-29.4885
-5.01366,17.0304,-22.183
10.1971,5.92465,-14.8181
-23.8987,25.5384,32.8709
-10.5887,3.19621,-5.19105
19.7427,47.0918,-12.55
66.9969,50.1117,5.8574
0.936771,0.908613,-1.03729
17.8343,-21.5414,9.69531
-14.4956,-23.6814,36.009
38.679,45.4657,58.7732
-33.134,54.7629,-2.37455
50.0646,32.9654,-49.2869
48.1857,-4.62867,43.4696
34.4957,22.9932,52.7775
33.0065,6.59792,53.654
52.4883,28.911,-46.987
4.76411,7.9289,-2.33078
-24.0684,-45.4455,-63.5923
43.6604,-51.7894,52.0085
-9.52221,-13.7638,13.5929
-34.5485,-38.9435,-1.98268
55.1002,50.3523,-27.6251
-3.18701,16.7824,-21.1221
55.3652,7.5951,-18.7318
-15.381,22.5496,-19.2112
-35.9485,32.2773,25.3814
-52.1053,38.4128,46.626
-10.4284,37.4508,8.20021
0.755256,1.20512,-1.21097
-41.845,-45.6233,53.9005
-11.5403,-33.1049,31.7982
21.9391,-18.0001,-33.5112
4.59316,59.2267,13.8845
-14.2727,-47.1477,57.8371
-11.8327,-53.0749,69.7604
-59.9901,14.5932,-60.1719
-21.0364,-39.4951,23.8774
15.9088,27.6252,25.9734
16.924,-0.799424,-47.9043
0.574539,-36.4185,34.025
-52.2026,26.638,49.9731
42.0596,-29.5462,-75.2645
-29.7596,-19.4466,-6.40651
56.5456,61.3869,-30.4787
-0.406054,3.88036,4.05263
-44.3681,-29.8961,-77.5646
-20.1455,61.4791,-41.0221
3.08034,10.7281,6.03666
-49.8662,59.7869,4.54777
-1.09578,-1.47814,0.497847
-50.1333,-41.4308,66.0208
-8.89291,-6.01179,-57.4058
24.8332,70.6117,4.29954
-76.8667,-24.505,54.6474
-44.6163,-46.9965,-45.3055
51.9087,-55.0005,-23.1961
60.7698,-65.4891,5.47548
-0.250567,44.2178,-42.8723
-28.51,-28.4679,48.9553
28.3994,44.4442,36.5575
-57.4252,-60.9914,29.1053
-10.632,3.35636,-0.295464
-29.7956,12.7648,0.235041
-28.0021,-17.1805,-22.9966
-11.5977,-24.4191,3.87106
63.5638,74.803,-0.178845
2.2872,-2.85566,-3.97571
-1.82336,1.27542,-0.437155
9.58386,-9.96049,4.37334
-4.72945,-17.7427,-0.734698
-5.74653,5.00942,8.53345
-11.3232,8.48103,19.1694
-7.73577,10.2502,12.8702
-12.0262,3.73266,-61.8449
39.9356,-42.3471,70.6275
-15.7531,14.6043,35.0237
0.56176,51.1313,83.7833
-92.8446,-23.8581,-17.0509
14.2255,-16.9356,-22.97
-49.7456,-19.6848,-55.3387
-19.9869,17.1826,15.7142
-50.3512,-24.4661,46.7837
-37.6574,81.4954,42.3361
-57.5641,-27.21,-25.5905
9.40534,28.7827,24.9028
-12.7836,-5.86822,-10.5361
28.3184,-30.1021,-48.6438
3.95406,4.95729,3.96755
35.1621,-6.61521,-41.4522
-10.5248,13.6193,-2.67757
-7.35176,3.00128,20.8433
4.40319,4.56075,-2.16512
-0.14696,-0.18856,0.706346
-42.9563,-47.8042,5.25237
-53.0516,25.3145,-7.43775
-44.1,-51.1682,16.3196
7.23059,71.3042,-10.3794
44.4483,-9.07218,-67.9361
7.90053,-2.16958,-7.96922
24.5125,-19.4817,-7.69458
-1.68693,0.813968,-17.3063
42.1995,-50.982,44.7487
37.4972,-18.8947,3.77796
-25.6258,30.1184,8.46166
5.7507,7.95681,15.3228
-59.6277,-14.3633,62.0129
15.2682,-31.3658,83.3356
-0.499183,76.4953,48.3066
13.713,44.9587,62.8916
30.4643,-7.00061,60.4956
73.8688,17.9222,8.0162
-57.3351,-30.8241,-29.4031
8.83534,-21.124,-22.9112
30.6794,62.2853,-45.1122
1.19837,-1.38588,0.6141
58.7731,-67.4035,38.7658
0.0364955,1.36326,2.86374
-36.5094,76.8302,34.0247
0.991565,4.66215,-4.04416
-49.0464,23.6588,-50.927
39.4056,-55.2933,-1.82299
-31.8937,32.3668,12.1169
13.6864,14.4877,7.84713
9.21973,6.31877,-9.33134
-6.59122,71.9345,-63.0464
-28.7366,37.9024,22.3471
-13.6698,4.16448,4.28247
11.848,8.97373,10.3611
-4.1716,2.33966,0.117844
75.0915,2.37859,21.5744
-8.73663,60.4459,-77.1782
-12.0598,28.6847,92.5254
-9.6675,-78.4045,51.6352
4.00234,5.1591,-2.30752
-9.64476,-16.8741,3.73568
-37.4337,-5.50313,7.99779
-13.1115,-16.2202,-2.96549
42.5239,21.53,35.8901
-22.8447,19.3452,12.2449
-25.4951,-61.7175,-63.8242
-46.5565,61.1808,5.73555
-50.65,-45.7913,-8.80673
19.7355,-19.0362,-35.6306
-8.13512,45.4101,50.137
-34.3065,-65.3796,-20.9367
-21.6877,-27.4678,-8.75472
-42.3895,-13.0939,-69.5092
-40.9555,-17.6115,26.2576
51.5108,28.8421,45.4698
-0.548692,-6.11671,-4.57883
12.4471,-15.216,-14.0372
39.7676,-11.1802,-9.45016
47.0986,71.0572,16.215
-18.769,-25.6383,16.5973
23.9579,9.58525,-31.3181
11.1097,-42.8504,-75.5173
-37.7505,79.3444,27.6529
-1.41828,22.6706,8.45743
4.1376,-37.4151,-0.978134
34.204,-48.8815,-61.1559
-50.4519,70.1712,-16.8577
24.0803,61.2031,-3.30308
2.64094,2.44873,-0.669741
-0.356831,-3.59049,3.59765
-6.28576,-4.56822,19.0113
-0.779563,0.255521,-1.67368
62.6726,49.0468,-25.7763
31.7286,-1.06339,-25.7903
-64.5976,-61.774,-29.844
23.1659,64.3881,-38.3874
18.9666,9.07907,24.1317
18.9522,-1.26711,8.87735
43.4163,26.2999,35.837
-6.14197,25.719,25.6552
14.7476,-8.67452,-17.3573
41.7014,32.4725,40.6164
52.4103,60.1414,40.2456
-63.0263,26.1877,-26.2371
-18.6755,17.0374,-30.6038
-20.4787,-11.9151,-11.5942
-52.8615,-10.0836,-19.0595
16.4396,41.2075,86.7764
14.6357,-19.9624,-10.5779
-40.4334,-42.065,13.5373
5.90577,-14.7593,2.33949
18.0358,-6.55637,28.6474
9.3749,12.6932,21.492
32.7252,-31.4643,-40.6949
35.2688,-52.6984,-18.7282
72.5797,-46.4978,5.606
-39.2777,36.4283,-47.77
-27.8368,13.3924,14.7364
6.24379,-57.9055,-22.3592
58.6602,44.2857,-55.5037
-4.92295,10.1434,-55.477
56.2478,45.7557,37.6323
-21.9538,18.8738,-6.1506
-0.783937,-0.918438,0.534584
36.308,20.7001,-33.2591
-9.53691,-25.3481,16.5261
21.8102,17.6237,-46.2005
-2.41251,2.2986,-3.33302
-57.1078,-20.3501,55.6708
-2.30495,64.7284,61.622
25.1319,-33.0254,36.6241
-62.7277,28.4412,51.9957
-4.44658,7.90801,-5.73902
-10.9995,-9.45738,10.6081
23.8321,-62.4209,3.79953
-4.70153,-6.45811,17.858
0.133946,-0.152221,-0.167008
-12.1912,-0.0687291,14.9791
30.1844,-18.5958,-45.5154
23.8783,-22.2591,-44.5313
-44.8581,-56.6226,24.6258
39.9314,43.8816,-62.6415
43.6405,-23.2075,-48.6152
14.9469,-12.8963,-13.9394
0.728724,-0.04947,1.4304
-60.4335,9.57321,-69.8597
-10.9096,-16.2636,12.8121
42.0092,40.6877,1.15926
41.6836,-40.0646,-27.6558
11.3147,-11.8213,24.539
17.4979,-25.0604,-20.4825
43.3047,-47.0367,-8.07473
8.13561,-4.11794,-9.00085
10.2677,-12.9404,40.7058
18.7201,10.3105,-19.0475
17.1402,15.9607,-18.8491
-57.0638,31.4218,-55.0206
-8.7555,10.4008,-11.3799
-19.9793,-13.8511,17.8365
80.4457,-31.1009,-24.7236
3.90035,-4.22492,-4.69966
33.0427,72.4493,-53.1002
-36.6652,48.0086,1.86321
-25.083,-1.32109,16.2921
-6.71064,-15.1259,-1.13606
61.8949,-50.1765,27.9146
23.5212,-39.7737,-17.9066
-41.0293,-38.7184,-57.4304
-5.2533,-44.3287,76.1893
-66.3621,22.8675,70.5813
8.67766,6.02917,-11.1391
-35.4524,-35.5577,12.9794
-3.34683,9.70928,-10.0183
-88.2895,3.0568,-5.11793
49.6813,-69.0698,-45.4379
-10.9459,-8.29571,-17.9145
37.6215,48.9417,-33.9287
18.6905,-17.9005,-51.7639
42.6996,42.9741,26.0866
-29.6779,62.1759,44.2376
37.3632,18.2282,-16.7154
-3.3615,41.7537,-12.8442
57.7543,-79.0228,-18.138
-59.9431,-39.024,50.4893
48.5428,-12.8809,36.8154
-3.32972,-1.13755,6.52072
60.8738,-26.3958,-68.7634
13.1052,10.6303,8.67902
-1.09495,1.47167,1.23681
-6.11988,-1.02889,5.34006
-1.2134,-1.64692,47.5518
10.8871,-8.45097,1.51228
-0.453517,-1.52234,-2.52207
-19.1601,32.4463,-3.55734
35.4612,35.8649,15.7928
60.0441,-52.3612,58.5908
2.62662,17.3792,-22.8171
2.35336,-1.38414,-20.7742
-7.47606,13.7735,30.8755
26.6694,73.98,10.1018
2.19153,1.11724,-33.4226
-19.5234,1.61892,-15.3555
-2.72304,5.38528,14.9988
-52.3364,-48.2728,55.5481
-53.6589,6.61546,-11.2816
32.9168,-19.1262,73.5159
-1.96238,26.5282,-90.9558
-9.81768,-47.7819,-56.0237
18.5929,-9.92487,3.48802
-55.6164,39.0639,-63.7056
-21.2633,42.4306,37.2834
6.04623,-9.00068,-13.9978
2.73326,1.52859,-3.69441
-16.8695,52.9073,20.2965
-17.2999,59.8625,-7.40762
-37.1615,24.8678,-20.7713
-18.568,6.34163,-15.9056
-5.57543,1.8729,8.70371
52.2246,20.9512,46.461
-26.5225,-57.3069,-6.92969
16.4221,-46.2118,-35.1548
3.12801,17.3353,5.3868
-22.1499,-14.3985,7.96805
36.7992,27.0964,-30.0655
-0.32893,24.6057,-55.0671
-56.4851,-52.4044,-11.2744
12.1893,4.50535,12.3686
22.4773,-33.7977,35.0081
-88.2812,3.0922,43.6597
22.4129,41.0683,49.278
36.7326,23.3358,-28.5478
5.01293,-34.3941,-30.1897
-5.03685,-6.10988,-10.1547
52.7453,67.1727,22.522
-10.6177,1.16701,-13.9439
12.7794,-28.2254,12.565
51.054,0.221727,8.92782
-2.55203,-1.99122,-2.34443
-1.11968,5.30542,-8.68647
-25.6532,-26.3161,-40.8344
-29.6679,-9.42803,-27.9159
-38.4682,-45.3615,-44.668
-20.3017,-10.5652,8.27228
-37.9949,-15.0694,-79.9627
1.49396,-22.5969,-31.5404
60.805,52.395,-36.8138
56.738,-2.1907,-66.8226
29.8813,67.7604,-38.316
-8.65488,2.10621,-11.993
-67.6916,-45.9803,-25.4175
0.613947,-3.93051,4.53864
-25.7413,-50.6511,-57.7534
4.44282,-22.6652,-23.7534
1.14173,0.852875,-0.120615
-30.0886,-15.772,-35.1895
5.02669,-9.09127,7.35531
-29.2999,21.9812,-21.1407
41.9891,46.3827,44.1027
-3.96424,-58.9371,-52.177
-34.2485,60.9532,6.26459
-3.01304,-78.9816,50.8688
-76.2237,21.9599,-56.7144
-54.5227,-20.9481,-17.4877
32.0923,5.80936,-3.38421
-22.9559,0.733353,7.43738
50.4359,32.1277,-25.7151
57.4658,-12.658,-57.6373
-6.17708,-3.87157,-4.82166
-3.46894,-2.16455,-3.18754
3.25278,18.6573,-23.3567
14.7849,64.1171,68.7444
2.14003,-42.3957,-64.7592
-3.18872,-0.677553,-2.72996
15.5815,-62.0077,47.9926
14.5085,-31.9194,-76.6399
21.0201,22.966,2.29874
-69.0479,31.8191,30.1354
36.306,-16.3433,-53.6293
-17.6628,-22.5299,1.96245
2.90634,-2.89053,0.99977
-44.1832,33.9228,15.2968
1.35167,1.11831,0.988541
-38.1945,-65.392,-24.2875
-60.2062,64.8911,40.3452
0.305938,0.0291538,-0.979609
-4.76443,-11.0699,-14.7
4.87929,5.94776,4.2794
56.2088,72.885,-16.0438
8.75561,-19.7637,7.96519
-0.645994,-2.72765,-13.7719
-9.20166,-58.7555,28.6955
-18.3958,11.1069,9.48424
-55.3635,69.403,6.59732
11.1267,2.64642,-10.2882
23.5708,78.2301,10.787
-27.6455,-26.1034,14.8017
-10.6468,7.22365,-9.48484
-31.3219,47.4148,34.074
43.6061,42.1097,39.5333
-2.37214,-3.35249,0.539067
-21.537,-10.8638,92.3608
7.29645,3.39376,-4.58614
19.1258,19.8588,7.99158
-18.3834,11.3391,-23.3211
52.8379,43.3979,48.5923
36.0629,-37.5376,14.9627
-53.3283,-34.7233,16.6884
49.4462,-21.881,61.6764
41.2164,-36.6877,8.19935
27.6899,33.3331,-36.1807
3.04803,-5.70797,-29.7401
-2.04263,-32.5228,-32.058
-31.4097,16.5337,18.3971
22.3832,31.4293,0.275041
62.8898,40.8011,0.432606
-36.3816,1.60748,-20.9014
-59.2067,45.6279,28.7638
2.74172,-0.0255677,-0.213782
-28.6093,-15.9418,-29.0118
52.8004,-16.8522,-57.9952
44.1615,-13.8587,-35.3393
8.14362,-8.89632,7.33298
47.8929,34.5263,-41.332
17.0308,-11.0786,-18.6255
5.43598,8.92721,-13.0885
11.076,59.6261,9.89446
-34.0224,-26.8854,23.2942
59.9235,-19.5586,-29.724
-2.40037,10.759,16.4458
81.7764,1.43704,-13.3908
-8.08727,-32.0826,-1.32594
-41.7679,-61.2645,-29.7185
56.3553,11.5829,-68.9431
-13.7175,18.2684,28.5328
-43.2634,17.5158,-56.1224
-56.4492,48.5288,25.6301
-16.7868,17.7108,-29.1055
-16.7578,-7.67876,-17.764
63.3221,-30.89,65.0267
25.5846,-58.5204,-70.0274
0.22318,10.0184,-37.9151
3.55049,-3.66566,2.4699
2.08402,0.556099,2.76361
